location,villiage,MRT_min_distance,MRT_count_500,MRT_count_1000,mall_distance500,mall_distance1000,school_distance500,school_distance1000,school_distance1500,spot_distance_1000,spot_distance_2000,spot_distance_3000,spot_distance_4000,spot_distance_5000,pop_total,male_ratio,female_ratio,pop_density,average_age,pop_20_59,pop_ratio_20_59,pop_ratio_0_4,pop_ratio_5_9,pop_ratio_10_14,pop_ratio_15_19,pop_ratio_20_24,pop_ratio_25_29,pop_ratio_30_34,pop_ratio_35_39,pop_ratio_40_44,pop_ratio_45_49,pop_ratio_50_54,pop_ratio_55_59,pop_ratio_60_64,pop_ratio_65_69,pop_ratio_70_74,pop_ratio_75_79,pop_ratio_80_84,pop_ratio_85_89,pop_ratio_90_94,pop_ratio_95_99,pop_ratio_100_up,doctorate,master,bachelor,high_school,junior_high_school,elementary_school,self-taught,illiterate,median_income,buying_power_index,index_of_retail_saturation,rental_cost,success
241台北市中山區北安路139號,劍潭里,2.5,0,0,0,0,0,1,0,1,10,5,12,16,3752,0.477878465,0.522121535,1521.330985,44.36499215,2035,0.532443747,0.047095761,0.044740973,0.050758765,0.036368394,0.044217687,0.047357405,0.057299843,0.075614861,0.082155939,0.075876504,0.074306646,0.075614861,0.072736787,0.080062794,0.049450549,0.030873888,0.01674516,0.019884877,0.014128728,0.00418629,0.000523286,0.017088801,0.11046689,0.515715594,0.221849252,0.065913946,0.061336588,0.002441257,0.005187672,760,0.091203468,450445974.8,335.3333333,0
242台北市內湖區文湖街21巷91弄11號,西康里,1,0,1,0,3,0,0,1,0,4,3,9,13,9584,0.471828047,0.528171953,8225.401875,42.62288136,5903,0.610066143,0.047126912,0.038135593,0.026353865,0.039892518,0.063972716,0.070897065,0.070793716,0.084745763,0.077201323,0.070793716,0.077614717,0.094047127,0.084849111,0.063352625,0.033691608,0.023666804,0.015915668,0.010748243,0.005167425,0.001033485,0,0.014890647,0.132736156,0.529199628,0.206607725,0.057933923,0.054094928,0.001279665,0.003257329,782,0.106293179,1025555594,427.3333333,0
243台北市北投區秀山路85巷71號,秀山里,2.1,0,0,0,0,0,0,0,0,0,4,5,5,3267,0.485460667,0.514539333,2807.063359,44.61204819,1903,0.573192771,0.047891566,0.03373494,0.022590361,0.037048193,0.056626506,0.061746988,0.067771084,0.08313253,0.076506024,0.089156627,0.072590361,0.065662651,0.081927711,0.06626506,0.044277108,0.043373494,0.024698795,0.013855422,0.00873494,0.002108434,0.000301205,0.006052455,0.07330195,0.403496974,0.261264291,0.117686617,0.12273033,0.003362475,0.012104909,580,0.089723852,1095531712,448,0
244台北市北投區崇仰一路15-3號,奇岩里,1.3,0,1,0,0,0,1,1,0,5,0,5,11,10961,0.481981571,0.518018429,6130.523759,43.17111256,6325,0.587879915,0.048331629,0.033460359,0.027047123,0.043312576,0.059763919,0.066827772,0.072590389,0.08318617,0.081327261,0.071382099,0.073519844,0.079282461,0.084673297,0.071939771,0.038014685,0.029463705,0.018774979,0.009945162,0.00529789,0.001858909,0,0.013350021,0.110659157,0.493429287,0.234876929,0.069983312,0.072069253,0.000938673,0.004693367,713,0.089723852,1095531712,650.3333333,0
247台北市北投區石牌路2段343巷8弄36號,永和里,2.7,0,0,0,0,0,0,0,0,5,0,5,7,9458,0.471135547,0.528864453,5814.824696,42.61617864,5399,0.568674953,0.044659785,0.04971561,0.042869181,0.041289235,0.060775226,0.059827259,0.058879292,0.073730777,0.079102591,0.075521382,0.076890668,0.083947756,0.07952391,0.068674953,0.037286707,0.027280388,0.019380661,0.012218243,0.006425111,0.001790605,0.000210659,0.019045294,0.118056403,0.518984251,0.2237822,0.054327921,0.061530949,0.000732511,0.003540471,810,0.089723852,1095531712,810.3333333,0
249台北市大同區安西街20號,大有里,0.8,0,1,0,0,0,5,8,2,15,26,32,42,4752,0.486952862,0.513047138,22809.34834,42.92212029,2762,0.563098879,0.048114169,0.04362895,0.036493374,0.045463812,0.0509684,0.058511723,0.071355759,0.096839959,0.080530071,0.064831804,0.070540265,0.069520897,0.070336391,0.069520897,0.04587156,0.033027523,0.024057085,0.012028542,0.005708461,0.002038736,0.000611621,0.006782039,0.073900842,0.443171188,0.299812909,0.090739008,0.080449018,0.002806361,0.002338634,620,0.046560732,677679895.4,490.6666667,0
250台北市中山區中山北路3段66號,集英里,3.9,0,1,0,0,0,4,0,0,11,1,3,10,7268,0.452256467,0.547743533,21950.77362,42.23888217,4190,0.562945049,0.045277442,0.051323391,0.053876125,0.038694075,0.049576784,0.057638049,0.060593847,0.083434099,0.089076985,0.073223163,0.079269112,0.070133011,0.072148327,0.066908505,0.038022303,0.027139594,0.021765417,0.013032379,0.007120785,0.001477899,0.000268709,0.016131583,0.100743318,0.497706785,0.244346038,0.067531235,0.068796457,0.002214139,0.002530444,746,0.091203468,450445974.8,379.6666667,0
251台北市北投區大業路527巷161弄20號,一德里,2.7,0,0,0,0,0,0,0,0,1,0,7,8,7581,0.485951721,0.514048279,2792.850838,40.83493405,4695,0.601229351,0.050582661,0.043411448,0.043923678,0.046612883,0.057753874,0.065565373,0.072992701,0.097323601,0.082340889,0.079395569,0.071712127,0.074145217,0.069022922,0.058138046,0.030221539,0.02484313,0.015622999,0.01024459,0.00537841,0.000640287,0.000128057,0.009506833,0.085561497,0.434640523,0.262774807,0.094622698,0.102198455,0.002525253,0.008169935,680,0.089723852,1095531712,505.3333333,0
252台北市北投區承德路7段143-1號,福興里,0.8,0,1,0,0,0,1,1,0,0,2,9,11,7459,0.475130715,0.524869285,21222.64074,40.03574763,4232,0.564492464,0.047752434,0.055889022,0.066159797,0.047752434,0.053087902,0.056289182,0.060690943,0.094837935,0.091903428,0.079365079,0.068560758,0.059757236,0.069227691,0.058023209,0.033079899,0.026010404,0.015739629,0.009870615,0.004001601,0.001734027,0.000266773,0.012050129,0.109736504,0.47622108,0.245501285,0.073907455,0.077602828,0.001124679,0.003856041,715,0.089723852,1095531712,595,0
253台北市中山區基湖路157巷5號,金泰里,1.4,0,1,0,1,0,1,1,1,2,3,5,11,8138,0.48046203,0.51953797,7632.088549,39.30719442,4786,0.595718198,0.050908638,0.062982325,0.05115758,0.066218571,0.053149116,0.050286283,0.045182972,0.076176251,0.099576799,0.112895195,0.0909883,0.067463281,0.052526761,0.045805327,0.025889968,0.022031367,0.014189694,0.006596963,0.004729898,0.00124471,0,0.016696482,0.153548002,0.507751938,0.207215265,0.052623733,0.057841383,0.001192606,0.00313059,1041,0.091203468,450445974.8,924.6666667,0
254台北市北投區大業路527巷88號,桃源里,1.7,0,1,0,0,0,1,0,0,0,4,7,8,6033,0.489971822,0.510028178,4825.488886,42.27794955,3808,0.619690806,0.043775427,0.027176566,0.032546786,0.048657445,0.056468674,0.074043938,0.078925956,0.095524817,0.081366965,0.073230269,0.075183076,0.084947111,0.07908869,0.064279902,0.029617575,0.023270952,0.017412531,0.00992677,0.003580146,0.000650936,0.000325468,0.0094391,0.080413868,0.432564894,0.268288256,0.100381194,0.100744237,0.002359775,0.005808677,648,0.089723852,1095531712,517,0
255台北市中山區天津街20號,正得里,0.6,0,3,0,10,1,6,8,4,17,28,40,47,3656,0.437089716,0.562910284,24541.85156,46.26973861,2133,0.574777688,0.050929669,0.028563729,0.018054433,0.026677445,0.03799515,0.056588521,0.064403126,0.090811102,0.084343843,0.070870385,0.085421719,0.084343843,0.083535435,0.081379682,0.047696039,0.034222582,0.021827001,0.016976556,0.011048235,0.003772568,0.000538938,0.015228426,0.119140042,0.513884742,0.229620782,0.062108092,0.053747387,0.002090176,0.004180352,713,0.091203468,450445974.8,847,0
256台北市北投區行義路192巷15弄8號,永和里,3.3,0,0,0,0,0,0,0,0,1,0,2,6,9458,0.471135547,0.528864453,5814.824696,42.61617864,5399,0.568674953,0.044659785,0.04971561,0.042869181,0.041289235,0.060775226,0.059827259,0.058879292,0.073730777,0.079102591,0.075521382,0.076890668,0.083947756,0.07952391,0.068674953,0.037286707,0.027280388,0.019380661,0.012218243,0.006425111,0.001790605,0.000210659,0.019045294,0.118056403,0.518984251,0.2237822,0.054327921,0.061530949,0.000732511,0.003540471,810,0.089723852,1095531712,508.6666667,0
257台北市萬華區環河南路3段31號,和德里,2.1,0,0,0,0,0,1,1,0,5,9,13,23,6536,0.498470012,0.501529988,28550.39926,42.6972854,4110,0.603081438,0.050476889,0.030080704,0.029347029,0.046368305,0.063536317,0.064269993,0.071460015,0.092589875,0.08158474,0.074541453,0.078943507,0.076155539,0.07131328,0.057373441,0.040939105,0.030227439,0.023624358,0.01027146,0.005282465,0.001467351,0.000146735,0.004451039,0.059017474,0.347840422,0.310913287,0.135509397,0.12413452,0.003626772,0.014507089,552,0.068733215,1220539682,235.3333333,0
258台北市北投區大業路527巷161弄20號,一德里,1.1,0,1,0,0,0,1,1,0,1,3,3,7,7581,0.485951721,0.514048279,2792.850838,40.83493405,4695,0.601229351,0.050582661,0.043411448,0.043923678,0.046612883,0.057753874,0.065565373,0.072992701,0.097323601,0.082340889,0.079395569,0.071712127,0.074145217,0.069022922,0.058138046,0.030221539,0.02484313,0.015622999,0.01024459,0.00537841,0.000640287,0.000128057,0.009506833,0.085561497,0.434640523,0.262774807,0.094622698,0.102198455,0.002525253,0.008169935,680,0.089723852,1095531712,505.3333333,0
259台北市信義區信義路5段150巷485-3號,六合里,2.4,0,0,0,0,0,0,0,0,0,3,5,11,6699,0.472458576,0.527541424,5259.720598,45.22390029,3975,0.582844575,0.03914956,0.030351906,0.026246334,0.036510264,0.056891496,0.068914956,0.068475073,0.070674487,0.071847507,0.070967742,0.090029326,0.085043988,0.080058651,0.073753666,0.046774194,0.035777126,0.023607038,0.012903226,0.008651026,0.002785924,0.00058651,0.016539647,0.13458732,0.525377007,0.208367115,0.058375223,0.052213394,0.001135074,0.003405221,769,0.087254353,704280209.3,512,0
261台北市南港區松河街臨320號,玉成里,0.8,0,2,0,2,0,0,5,2,3,6,11,16,4859,0.491047541,0.508952459,11680.25477,41.96858006,2955,0.595166163,0.056797583,0.043101712,0.03021148,0.041691843,0.054582075,0.060422961,0.068680765,0.09305136,0.09244713,0.081570997,0.075528701,0.068882175,0.065861027,0.0612286,0.036455186,0.032426989,0.020745217,0.012286002,0.003423968,0.00060423,0,0.009261403,0.084741838,0.454966427,0.257930076,0.086362584,0.099791618,0.002315351,0.004630702,664,0.041726568,681187333.8,771.3333333,0
262台北市南港區研究院路2段102巷23弄1號,中研里,2.3,0,0,0,0,0,0,0,0,0,0,0,3,9647,0.493832279,0.506167721,10168.93302,40.87312821,5707,0.585333333,0.061538462,0.054871795,0.030153846,0.038358974,0.054666667,0.069641026,0.077948718,0.099692308,0.082769231,0.062153846,0.063589744,0.074871795,0.075897436,0.059384615,0.034461538,0.023179487,0.019282051,0.010461538,0.005333333,0.001230769,0.000512821,0.042062252,0.116211994,0.47410167,0.215719265,0.062853022,0.081120058,0.002283379,0.00564836,722,0.041726568,681187333.8,497,0
263台北市北投區承德路7段143號,福興里,0.4,1,2,0,0,1,1,2,0,1,3,10,11,7459,0.475130715,0.524869285,21222.64074,40.03574763,4232,0.564492464,0.047752434,0.055889022,0.066159797,0.047752434,0.053087902,0.056289182,0.060690943,0.094837935,0.091903428,0.079365079,0.068560758,0.059757236,0.069227691,0.058023209,0.033079899,0.026010404,0.015739629,0.009870615,0.004001601,0.001734027,0.000266773,0.012050129,0.109736504,0.47622108,0.245501285,0.073907455,0.077602828,0.001124679,0.003856041,715,0.089723852,1095531712,505.3333333,0
264台北市萬華區萬大路218巷22號,日善里,1.1,0,1,0,0,1,2,3,0,11,17,25,31,3779,0.493781424,0.506218576,21386.2334,42.02558079,2180,0.569042026,0.054554946,0.046985121,0.033411642,0.048551292,0.048812321,0.058209345,0.069433568,0.102323153,0.082223962,0.066823284,0.066562255,0.074654137,0.075176194,0.066040198,0.034716784,0.030018272,0.023231532,0.01174628,0.004437484,0.001827199,0.000261028,0.006940253,0.074230537,0.407664454,0.289378395,0.101086301,0.107423054,0.002715751,0.010561255,586,0.068733215,1220539682,323.6666667,0
265台北市北投區大業路517巷臨80號,豐年里,1.5,0,1,0,0,0,2,5,0,2,4,6,8,4640,0.485344828,0.514655172,6772.271357,40.72138458,2770,0.588235294,0.069016776,0.053939265,0.02781907,0.044170737,0.051603313,0.063495434,0.064132512,0.093438097,0.091739223,0.079422383,0.079422383,0.064981949,0.0615842,0.050966235,0.037799958,0.032703334,0.018687619,0.010193247,0.004034827,0.000849437,0,0.006501625,0.064766192,0.428607152,0.275068767,0.100025006,0.113028257,0.001500375,0.010502626,618,0.089723852,1095531712,517,0
266台北市北投區泉源路65-4號,中心里,1.4,0,0,0,0,0,3,4,0,5,5,5,5,6492,0.458872458,0.541127542,17335.90135,44.44180739,3900,0.593336376,0.042294234,0.030731782,0.02342918,0.040012171,0.0591815,0.064354176,0.064202039,0.085653431,0.077285866,0.073330291,0.081697855,0.087631219,0.085957706,0.070591815,0.040012171,0.032101019,0.019169329,0.01293169,0.007606877,0.001521375,0.000304275,0.016164337,0.099511702,0.500084189,0.249705338,0.066341135,0.064320593,0.00117865,0.002694056,696,0.089723852,1095531712,543.3333333,0
268台北市信義區松德路407號,松友里,1.4,0,1,0,0,0,3,2,0,4,5,10,14,6956,0.471679126,0.528320874,33214.10011,41.10483303,3865,0.544596308,0.053543751,0.059179935,0.049316613,0.049457517,0.048189376,0.053261942,0.061716218,0.091024376,0.087924475,0.075665774,0.068479639,0.058334508,0.064393406,0.073411301,0.043680428,0.027899112,0.014654079,0.009722418,0.00704523,0.002958997,0.000140905,0.012106945,0.118379015,0.516058517,0.232386077,0.058012443,0.057844291,0.001177064,0.004035648,739,0.087254353,704280209.3,628.6666667,0
269台北市北投區行義路170巷17號,永和里,3.1,0,0,0,0,0,0,0,0,1,0,2,8,9458,0.471135547,0.528864453,5814.824696,42.61617864,5399,0.568674953,0.044659785,0.04971561,0.042869181,0.041289235,0.060775226,0.059827259,0.058879292,0.073730777,0.079102591,0.075521382,0.076890668,0.083947756,0.07952391,0.068674953,0.037286707,0.027280388,0.019380661,0.012218243,0.006425111,0.001790605,0.000210659,0.019045294,0.118056403,0.518984251,0.2237822,0.054327921,0.061530949,0.000732511,0.003540471,810,0.089723852,1095531712,508.6666667,0
270台北市北投區大度路3段155-1號,關渡里,1.4,0,1,0,0,0,1,1,1,3,3,3,3,11608,0.48699173,0.51300827,7041.173169,42.73783373,6729,0.56851977,0.049340994,0.045116593,0.032020953,0.045116593,0.04950997,0.059817506,0.071645826,0.099864819,0.081953363,0.06936465,0.063281514,0.073082122,0.078911795,0.06978709,0.037428185,0.028979385,0.022135857,0.013771544,0.006421088,0.001943224,0.000506928,0.007640971,0.080278557,0.429441919,0.259406132,0.100493278,0.112680143,0.002708192,0.007350808,674,0.089723852,1095531712,505.3333333,0
271台北市中山區新生北路2段105號,聚盛里,1.1,0,1,0,0,0,7,7,2,11,10,21,37,4170,0.43501199,0.56498801,33647.01966,45.71323355,2531,0.601330482,0.042052744,0.026134474,0.017581373,0.028747921,0.041577572,0.052506534,0.065811357,0.094559278,0.096222381,0.08030411,0.085293419,0.085055833,0.090045141,0.080066524,0.05274412,0.028272749,0.014967926,0.013067237,0.003326206,0.000950344,0.000712758,0.008835759,0.092255717,0.450883576,0.287681913,0.091216216,0.06470894,0.001559252,0.002858628,607,0.091203468,450445974.8,402,0
276台北市北投區大業路527巷161弄臨20號,一德里,0.9,0,2,0,0,0,1,1,0,3,3,5,7,7581,0.485951721,0.514048279,2792.850838,40.83493405,4695,0.601229351,0.050582661,0.043411448,0.043923678,0.046612883,0.057753874,0.065565373,0.072992701,0.097323601,0.082340889,0.079395569,0.071712127,0.074145217,0.069022922,0.058138046,0.030221539,0.02484313,0.015622999,0.01024459,0.00537841,0.000640287,0.000128057,0.009506833,0.085561497,0.434640523,0.262774807,0.094622698,0.102198455,0.002525253,0.008169935,680,0.089723852,1095531712,505.3333333,0
277台北市中正區信義路1段1號,東門里,0.6,0,3,0,0,0,8,9,1,21,28,35,47,3989,0.483329155,0.516670845,5299.603846,41.43286867,2125,0.519686965,0.052090976,0.064563463,0.058449499,0.04793348,0.04622157,0.048422597,0.057960382,0.0855955,0.084128149,0.060405967,0.071411103,0.065541697,0.067987283,0.072144779,0.047199804,0.028124236,0.019320127,0.01369528,0.004402054,0.004157496,0.000244559,0.03587311,0.194485621,0.514675363,0.164838423,0.040913134,0.045063741,0.000889416,0.003261192,912,0.062155041,360062293.6,426.3333333,0
278台北市北投區東華街2段340巷2弄19號,東華里,0.1,1,2,0,0,0,1,2,0,4,4,9,11,4700,0.474255319,0.525744681,9363.263472,41.32302112,2586,0.551738852,0.043951355,0.05675272,0.056539364,0.048431833,0.051632174,0.05568594,0.062726691,0.084702368,0.082568807,0.075954769,0.067847237,0.070620866,0.078088329,0.065713676,0.03712396,0.028803072,0.014508214,0.00981438,0.005547258,0.002560273,0.000426712,0.026582278,0.114177215,0.470886076,0.232405063,0.066582278,0.081772152,0.001772152,0.005822785,701,0.089723852,1095531712,359.6666667,0
279台北市大安區溫州街48巷6號,大學里,0.6,0,2,0,1,0,5,8,2,8,12,22,38,8758,0.463576159,0.536423841,45181.75805,43.63221748,4646,0.52190519,0.035834644,0.05504381,0.057964502,0.048191418,0.051561447,0.051449113,0.04774208,0.071107616,0.077847675,0.075263986,0.074477645,0.072455628,0.068973264,0.067849921,0.052235453,0.035834644,0.025499888,0.017861155,0.009211413,0.002808358,0.00078634,0.052791342,0.19664775,0.519862743,0.16536888,0.032862611,0.029035238,0.001979675,0.001451762,883,0.125342505,1003156621,983.3333333,0
280台北市信義區吳興街432巷130號,惠安里,1.4,0,0,0,0,1,3,2,0,4,5,11,18,6527,0.478627241,0.521372759,17564.39888,43.77806238,4020,0.605695344,0.044598463,0.028326051,0.030736779,0.03736628,0.057254784,0.071116468,0.070815127,0.08091005,0.081211391,0.076540606,0.079704686,0.088142233,0.078499322,0.06222691,0.042187735,0.02817538,0.021545879,0.011902968,0.006478831,0.001506705,0.000753352,0.011262397,0.102538242,0.498739284,0.229786519,0.071272483,0.080853925,0.002017146,0.003530005,686,0.087254353,704280209.3,512,0
285台北市南港區福德街373巷94-2號,仁福里,2.2,0,0,0,0,0,0,0,0,0,0,2,3,5593,0.492580011,0.507419989,16973.79022,42.84195706,3453,0.607708553,0.03625484,0.032206969,0.038190778,0.060718057,0.063357973,0.050862372,0.057902147,0.067581837,0.092749032,0.104892643,0.096620908,0.07374164,0.06406195,0.064237944,0.035022879,0.026223161,0.015487504,0.009327702,0.007039775,0.003167899,0.000351989,0.008668243,0.097123719,0.48108747,0.267730496,0.066587864,0.071118991,0.002167061,0.005516154,694,0.041726568,681187333.8,470.3333333,0
286台北市北投區致遠三路158號,東華里,1.5,0,2,0,0,0,1,1,0,5,0,7,10,4700,0.474255319,0.525744681,9363.263472,41.32302112,2586,0.551738852,0.043951355,0.05675272,0.056539364,0.048431833,0.051632174,0.05568594,0.062726691,0.084702368,0.082568807,0.075954769,0.067847237,0.070620866,0.078088329,0.065713676,0.03712396,0.028803072,0.014508214,0.00981438,0.005547258,0.002560273,0.000426712,0.026582278,0.114177215,0.470886076,0.232405063,0.066582278,0.081772152,0.001772152,0.005822785,701,0.089723852,1095531712,359.6666667,0
291台北市南港區興中路68號,南港里,0.9,0,1,0,3,1,2,2,0,0,0,4,5,6764,0.512566529,0.487433471,15734.43838,41.79935275,4019,0.591203295,0.050456016,0.044571933,0.038246543,0.047661077,0.05913504,0.053103854,0.068843778,0.084142395,0.089732274,0.076934392,0.080611945,0.078699618,0.070167696,0.058987938,0.034863195,0.028096499,0.021182701,0.008531921,0.004265961,0.001471021,0.000294204,0.008995248,0.083333333,0.456551256,0.27359131,0.08197556,0.088424983,0.001866938,0.005261371,669,0.041726568,681187333.8,495,0
292台北市北投區石牌路2段343巷8弄28-2號,永和里,2.8,0,0,0,0,0,0,0,0,4,0,1,7,9458,0.471135547,0.528864453,5814.824696,42.61617864,5399,0.568674953,0.044659785,0.04971561,0.042869181,0.041289235,0.060775226,0.059827259,0.058879292,0.073730777,0.079102591,0.075521382,0.076890668,0.083947756,0.07952391,0.068674953,0.037286707,0.027280388,0.019380661,0.012218243,0.006425111,0.001790605,0.000210659,0.019045294,0.118056403,0.518984251,0.2237822,0.054327921,0.061530949,0.000732511,0.003540471,810,0.089723852,1095531712,810.3333333,0
293台北市信義區紫雲街72號,六合里,3.2,0,0,0,0,0,0,0,0,0,0,3,5,6699,0.472458576,0.527541424,5259.720598,45.22390029,3975,0.582844575,0.03914956,0.030351906,0.026246334,0.036510264,0.056891496,0.068914956,0.068475073,0.070674487,0.071847507,0.070967742,0.090029326,0.085043988,0.080058651,0.073753666,0.046774194,0.035777126,0.023607038,0.012903226,0.008651026,0.002785924,0.00058651,0.016539647,0.13458732,0.525377007,0.208367115,0.058375223,0.052213394,0.001135074,0.003405221,769,0.087254353,704280209.3,512,0
298台北市萬華區長順街2號,綠堤里,1.2,0,0,0,0,0,2,2,0,6,13,22,27,4335,0.484890427,0.515109573,24787.72453,44.33892541,2506,0.568125142,0.043300839,0.031285423,0.027204715,0.053275901,0.059623668,0.058490138,0.059170256,0.080934029,0.08478803,0.068691907,0.082294264,0.07413285,0.074359556,0.067558377,0.04828837,0.033552482,0.027884833,0.016776241,0.005667649,0.002493766,0.000226706,0.005300353,0.034326098,0.333922261,0.324331146,0.14209995,0.143866734,0.003281171,0.012872287,556,0.068733215,1220539682,283.3333333,0
